entityid,entityname,principaladdress1,principaladdress2,principalcity,principalstate,principalzipcode,principalcountry,mailingaddress1,mailingaddress2,mailingcity,mailingstate,mailingzipcode,mailingcountry,entitystatus,jurisdictonofformation,entitytypeverbatim,entitytype,agentfirstname,agentmiddlename,agentlastname,agentsuffix,agentorganizationname,agentprincipaladdress1,agentprincipaladdress2,agentprincipalcity,agentprincipalstate,agentprincipalzipcode,agentprincipalcountry,agentmailingaddress1,agentmailingaddress2,agentmailingcity,agentmailingstate,agentmailingzipcode,agentmailingcountry,entityformdate
20141740132,"Boulevard Riverdale, LLC","800 Grant St., Suite 210",,Denver,CO,80203,US,,,,,,,Good Standing,,Limited Liability Company,DLLC,Aaron,,Foy,,,"800 Grant St., Ste 210",,Denver,CO,80203,US,,,,,,,12/3/2014
20051256369,Great Adventure Kids Club,7100 Galapago Street,,Denver,CO,80221,US,,,,,,,Good Standing,,Nonprofit Corporation,DNC,Jonathan,,Kegans,,,7100 Galapago Street,,Denver,CO,80221,US,,,,,,,7/1/2005
20141740797,"Voyager Adventure Teardrops, Dissolved November 23, 2016",73 Mountain Stream Court,,Durango,CO,81301,US,,,,,,,Voluntarily Dissolved,,Limited Liability Company,DLLC,Deborah,Ann,Mills,,,73 Mountain Stream Court,,Durango,CO,81301,US,,,,,,,12/3/2014
20141741656,Platte Riverside RV Park,13110 E. 160th Ave,,Brighton,CO,80602,US,,,,,,,Good Standing,,Limited Liability Company,DLLC,Kevin,Alfred,Bernard,,,13110 E.160th Ave,,Brighton,CO,80602,US,,,,,,,12/4/2014
20091206959,"Torrey's Adventure Story, Delinquent October 1, 2010",5933 Anvil Ct,,Golden,CO,80403,US,,,,,,,Delinquent,,Limited Liability Company,DLLC,Devon,,Wright,,,5933 Anvil Ct,,Golden,CO,80403,US,,,,,,,4/9/2009
20021100074,"COLORADO FLY FISHING ADVENTURES, INC., Delinquent August 1, 2016",11344 Pauls Dr,,Conifer,CO,80433,US,,,,,,,Delinquent,,Corporation,DPC,Daniel,,Hydinger,,,11344 Pauls Dr,,Conifer,CO,80433,US,,,,,,,4/17/2002
20131274171,"Riverside Gardens Senior Care LLC, Delinquent October 1, 2015",8022 2200 RD,,Delta,CO,81416,US,,,,,,,Delinquent,,Limited Liability Company,DLLC,laurie,j,Stover,,,8022 2200 rd,,delta,CO,81416,US,,,,,,,5/1/2013
20081393266,"Riverside Industrial Complex LLC, Dissolved September 20, 2009",13132 COUNTY RD 213,,Durango,CO,81301,US,327 22ND ST.,,Huntington Beach,CA,92648,US,Voluntarily Dissolved,,Limited Liability Company,DLLC,JONATHON,PETER,MARTYN,,,13132 COUNTY RD 213,,DURANGO,CO,81301,US,,,,,,,7/24/2008
20081393276,"RIVERS EDGE OUTDOORS LLC, Dissolved March 3, 2016",4960 44th. Lane,,Avondale,CO,81022,US,411 W. 6th Street,,Pueblo,CO,81003,US,Voluntarily Dissolved,,Limited Liability Company,DLLC,BRADLEY,D.,EMERSON,,,4960 44th. Lane,,Avondale,CO,81022,US,411 W. 6th Street,,Pueblo,CO,81003,US,8/15/2008
20141747464,"Williams Drafting & Design, LLC",510 Brush Creek Terrace,J 3,Eagle,CO,81631,US,P O Box 2048,,Gypsum,CO,81637,US,Good Standing,,Limited Liability Company,DLLC,Dianna,Patricia,Williams,,,510 Brush Creek Terrace,J 3,Eagle,CO,81631,US,P O Box 2048,,Gypsum,CO,81637,US,12/8/2014
20141748524,"Riversong, LLC",41 Doolittle Circle #107,,Aspen,CO,81611,US,PO Box 4583,,Basalt,CO,81621,US,Good Standing,,Limited Liability Company,DLLC,,,,,"United States Corporation Agents, Inc.",121 S. Tejon Street,Suite 900,Colorado Springs,CO,80903,US,,,,,,,12/9/2014
20081399388,"M & S Shriver, LLC, Delinquent January 1, 2011","416 W. Rockrimmon Blvd, #A",,Colorado Springs,CO,80919,US,,,,,,,Delinquent,,Limited Liability Company,DLLC,Mark,Henry,Shriver,,,"416 W. Rockrimmon Blvd, #A",,Colorado Springs,CO,80919,US,,,,,,,7/28/2008
20141749343,River Ridge Hacienda LLC,2160 S. Clayton Street,,Denver,CO,80210,US,,,,,,,Good Standing,,Limited Liability Company,DLLC,Robert,,Bearman,,,2160 s clayton street,,Denver,CO,80210,US,,,,,,,12/9/2014
20141749803,"Anglerock Investors LLC, Delinquent May 1, 2016",4401 Shoal Creek,,Austin,TX,78756-3212,US,,,,,,,Delinquent,,Foreign Limited Liability Company,FLLC,Mike,,James,,,2 Mineral Farms Lane,,Ouray,CO,81427,US,,,,,,,12/9/2014
20141750454,"Minky's Crafts LLC, Delinquent June 1, 2016",1033 Striaight Creek Dr N206,,Dillon,CO,80435,US,PO Box 808,,Dillon,CO,80435,US,Delinquent,,Limited Liability Company,DLLC,Dexter,Ann,Heather,,,1033 Striaight Creek Dr N206,,Dillon,CO,80435,US,PO Box 808,,Dillon,CO,80435,US,1/1/2015
20081404441,"ART Aircraft, LLC",9240 Explorer Drive,Suite 210,Colorado Springs,CO,80920,US,,,,,,,Delinquent,,Limited Liability Company,DLLC,Patricia,A.,Leahy,,,9240 Explorer Drive,Suite 210,Colorado Springs,CO,80920,US,,,,,,,7/30/2008
20021265661,"HAIRCRAFT LLC, Dissolved March 9, 2005",,,,,,,,,,,,,Administratively Dissolved,,Limited Liability Company,DLLC,ALOK,,SARWAL,,,9709 S TOWNSVILLE CIR,,HIGHLANDS RANCH,CO,80130,US,,,,,,,9/25/2002
20141751659,Rockin Horse Adventures,6855 Winona St,,Westminster,CO,80030,US,6855 Winona St,,Westminster,CO,80030,US,Good Standing,,Corporation,DPC,Wade,Matthew,Sears,,,6855 Winona St,,Westminster,CO,80030,US,6855 Winona St,,Westminster,CO,80030,US,12/10/2014
20141751728,"My Friendly Driver, Delinquent May 1, 2016",4321 Broadway,5,Denver,CO,80216,US,,,,,,,Delinquent,,Limited Liability Company,DLLC,Piccone,,John,,,1880 Arapahoe St.,2112,Denver,CO,80202,US,,,,,,,12/10/2014
20141752756,"Rivertop  Renewables, Inc.",1121 E Broadway,Suite 132,Missoula,MT,59802,US,,,,,,,Good Standing,,Foreign Corporation,FPC,,,,,"InCorp Services, Inc.",36 South 18th Ave,Suite D,Brighton,CO,80601,US,,,,,,,12/11/2014
20081411686,"Scheer Aircraft Services, LLC",2405,Flagstaff Dr.,Longmont,CO,80504,US,,,,,,,Good Standing,,Limited Liability Company,DLLC,Jason,allen,Scheer,,,2405,Flagstaff Dr.,Longmont,CO,80504,US,2405 flagstaff dr,,Longmont,CO,80504,US,8/1/2008
20141754547,The Crafty Fox Inc.,2500 17th St,Suite 201,Denver,CO,80211,US,,,,,,,Good Standing,,Corporation,DPC,Kyle,James,Moyer,,,2500 17th St,Suite 201,Denver,CO,80211,US,,,,,,,12/12/2014
20141754591,"Riverside Estates MI LLC, Delinquent May 1, 2016",1465 Kelly Johnson Blvd,Suite 200,Colorado Springs,CO,80920,US,,,,,,,Delinquent,,Limited Liability Company,DLLC,,,,,Tax and Accounting Specialists Inc,6770 Foxtrot Lane,,Colorado Springs,CO,80924,US,,,,,,,12/12/2014
20071204307,"Sandpiper River, LLC, Delinquent October 1, 2008",3551 S Monaco Pkwy,,Denver,CO,80237,US,,,,,,,Delinquent,,Limited Liability Company,DLLC,John,F,Fisher,,,3551 S Monaco Pkwy,,Denver,CO,80237,US,,,,,,,4/27/2007
20141755607,"Crafter's Crossroads, LLC",2215 Friendship Circle,,Colorado Springs,CO,80904,US,2215 Friendship Circle,,Colorado Springs,CO,80904,US,Delinquent,,Limited Liability Company,DLLC,Joseph,Warren,Carlson,,,2215 Friendship Circle,,Colorado Springs,CO,80904,US,2215 Friendship Circle,,Colorado Springs,CO,80904,US,12/12/2014
20021276853,"PROCRAFT INDUSTRIES, LLC, Dissolved April 16, 2003",13601 MANILLA RD,,Hudson,CO,80642,US,,,,,,,Voluntarily Dissolved,,Limited Liability Company,DLLC,SHANON,,CLOWERS,,,13601 MANILLA RD,,HUDSON,CO,80642,US,,,,,,,10/7/2002
20081072644,"Riverside Ventures, LLC",2200 S University Blvd,#506,Denver,CO,80210,US,,,,,,,Good Standing,,Foreign Limited Liability Company,FLLC,Allen,J,Anderson,,,2200 S Univeristy Blvd,#506,Denver,CO,80210,US,,,,,,,2/4/2008
20081420981,"Adventure Access Group, Inc.",3565 Highway  50 E.,,Salida,CO,81201,US,,,,,,,Good Standing,,Nonprofit Corporation,DNC,,,,,Fleming & Associates LLP,430 W Grand Ave,,Salida,CO,81201,US,,,,,,,8/7/2008
20141757175,"Lazy River Stress Management, LLC, Delinquent May 1, 2016",15475 Andrews Dr.,#319,Denver,CO,80239,US,,,,,,,Delinquent,,Limited Liability Company,DLLC,Grace,Elaine,Brunner,,,15475 Andrews Dr.,#319,Denver,CO,80239,US,,,,,,,12/15/2014
20081421326,"LEGACY CRAFTWORKS LLC, Dissolved June 26, 2012",5865 E Blaney Road,,Peyton,CO,80831,US,,,,,,,Voluntarily Dissolved,,Limited Liability Company,DLLC,,,,,"InCorp Services, Inc.",36 South 18th Avenue,Suite D,Brighton,CO,80601,US,,,,,,,8/7/2008
20141758596,Riverbend Holdings LLC,244 N 7th St,,Grand Junction,CO,81501,US,,,,,,,Good Standing,,Limited Liability Company,DLLC,Kevin,L,Bray,,,244 N 7th St,,"Grand Junction, CO",CO,81501,US,,,,,,,12/15/2014
20091233610,"Riverlore Associates LLC, Dissolved February 3, 2010",127 Hillside Drive,,Silverthorne,CO,80498,US,127 Hillside Drive,,Silverthorne,CO,80498,US,Voluntarily Dissolved,,Limited Liability Company,DLLC,,,,,"National Registered Agents, Inc",7700 E Arapahoe Rd Ste 220,,Centennial,CO,80112-1268,US,,,,,,,4/27/2009
20141759343,"Grand River Industries, LLC, Delinquent May 1, 2016","406 N 22nd St, #17",,Grand Junction,CO,81501,US,,,,,,,Delinquent,,Limited Liability Company,DLLC,Charles,Yeates,Jessop,,,"406 N 22nd St, #17",,Grand Junction,CO,81501,US,,,,,,,12/16/2014
20081427141,"Winding River, Delinquent February 1, 2010",14000 Winding River Ct T4,,Broomfield,CO,80023,US,,,,,,,Delinquent,,Limited Liability Company,DLLC,Gail,,DAddario,,,14000 Winding River Ct T4,,Broomfield,CO,80023,US,,,,,,,8/11/2008
20141759871,"Arkansas River Estates Homeowners Association, Delinquent May 1, 2016",36501 C.R. # 371,,Buena Vista,CO,81211,US,,,,,,,Delinquent,,Nonprofit Corporation,DNC,Alan,E.,Brooker,,,36501 C.R. # 371,,Buena Vista,CO,81211,US,,,,,,,12/16/2014
20081429422,"The Crafters Gifts & Things, Delinquent February 1, 2010",7291 Monaco St.,,Commerce City,CO,80022,US,,,,,,,Delinquent,,Corporation,DPC,John,Loyd,Christian,,,7920 Poplar St.,,Commerce City,CO,80022,US,,,,,,,8/12/2008
20081206754,"Adventureland Press LLC, Delinquent October 1, 2009",5081 So Florence Drive,,Greenwood Village,CO,80111-3613,US,P.O. Box 371376,,Denver,CO,80237-1376,US,Delinquent,,Limited Liability Company,DLLC,Philip,T,Thomas,Mr,,5081 So Florence Drive,,Greenwood Village,CO,80111-3613,US,P.O. Box 371376,,Denver,CO,80237-1376,US,4/14/2008
20081429737,"Platte River Fitness, LLC, Delinquent March 1, 2013",5856 S. Lowell Blvd.,Unit # 23-24,Littleton,CO,80123,US,,,,,,,Delinquent,,Limited Liability Company,DLLC,James,C.,Baraglia,,,5856 S. Lowell Blvd.,Unit # 23-24,Littleton,CO,80123,US,,,,,,,8/12/2008
20141760779,"Lawson Adventure Park Operations, LLC, Dissolved April 4, 2017",10526 W Alameda,,Lakewood,CO,80226,US,PO Box 140985,,Denver,CO,80214,US,Voluntarily Dissolved,,Limited Liability Company,DLLC,Christopher,Wesley,Smith,,,10526 W Alameda,,Lakewood,CO,80226,US,PO Box 140985,,Denver,CO,80214,US,12/17/2014
20141760860,"Aspen River Design, LLC",4949 Geiger Blvd.,,Colorado Springs,CO,80915,US,,,,,,,Delinquent,,Limited Liability Company,DLLC,Thomas,P,Neppl,,,850 Aeroplaza Dr,,Colorado Springs,CO,80916,US,,,,,,,12/17/2014
20141761189,"Hartford Homes at RiverRun, LLC",4801 Goodman Street,,Timnath,CO,80547,US,,,,,,,Good Standing,,Limited Liability Company,DLLC,Landon,,Hoover,,,4801 Goodman Street,,Timnath,CO,80547,US,,,,,,,12/17/2014
20021270095,"VESSELS FOR HONOR RAFTING CO., Dissolved August 24, 2014",27077 Hwy 50,,Cotopaxi,CO,81223,US,,,,,,,Voluntarily Dissolved,,Corporation,DPC,GRANT,,DWIGHT,,,27077 Hwy 50,,Cotopaxi,CO,81223,US,,,,,,,9/30/2002
20141761432,"Platte River Holdings, LLC",4643 S. Ulster Street,Suite 1400,Denver,CO,80237,US,,,,,,,Good Standing,,Limited Liability Company,DLLC,Matthew,,Gallaher,,,4643 S. Ulster Street,Suite 1400,Denver,CO,80237,US,,,,,,,12/17/2014
20091242048,"Singing River Ranch, LLC",915 South Pearl Street,,Denver,CO,80209,US,,,,,,,Good Standing,,Limited Liability Company,DLLC,Ken,,Mirr,,,915 South Pearl Street,,Denver,CO,80209,US,,,,,,,4/30/2009
20141762953,"Mike's Design and Drafting, LLC",1227 Clubhouse Dr.,,Broomfield,CO,80020,US,,,,,,,Good Standing,,Limited Liability Company,DLLC,Tatum,D,Michael,,,1227 Clubhouse Dr.,,Broomfield,CO,80020,US,,,,,,,12/18/2014
20141764605,"Riverside Construction and Restoration LLC, Delinquent May 1, 2016",5528 W 2ND STREET RD,,Greeley,CO,80634,US,5528 W 2ND STREET RD,,Greeley,CO,80634,US,Delinquent,,Limited Liability Company,DLLC,SABINO,E,DUENEZ SANCHEZ,,,5528 W 2ND STREET RD,,GREELEY,CO,80634,US,5528 W 2ND STREET RD,,GREELEY,CO,80634,US,12/18/2014
20141765154,"Craft Tallman Holdings, LLC",1787 S. Broadway,,Denver,CO,80210,US,,,,,,,Good Standing,,Limited Liability Company,DLLC,,,,,"Craft Tallman Holdings, LLC",1787 S. Broadway,,Denver,CO,80210,US,,,,,,,12/18/2014
20021146655,"RIVER BEND CRAFTS LLP, Delinquent October 1, 2005",,,,,,,,,,,,,Delinquent,,Limited Liability Partnership,DLLP,,,,,,,,,,,,,,,,,,5/30/2002
20011201418,"GUIDE DOGS FOR INDEPENDENCE, INC., Dissolved August 1, 2003",,,,,,,,,,,,,Administratively Dissolved,,Nonprofit Corporation,DNC,,,,,,,,,,,,,,,,,,10/18/2001
20141767131,"High Alpine Adventures LLC, Dissolved June 6, 2017",2933 Welton St.,,Denver,CO,80205,US,,,,,,,Voluntarily Dissolved,,Limited Liability Company,DLLC,Peter,,Manley,,,2933 Welton St.,,Denver,CO,80205,US,,,,,,,1/1/2015
20141767361,"Euphoric Adventure Photography Co., Delinquent May 1, 2016",93 Aspen Lane,,Evergreen,CO,80439,US,,,,,,,Delinquent,,Limited Liability Company,DLLC,Jason,Clark,Kaplan,,,93 Aspen Lane,,Evergreen,CO,80439,US,,,,,,,12/20/2014
20141768699,"S2 Drafting, LLC",22072 Day Star Dr.,,Parker,CO,80138,US,,,,,,,Good Standing,,Limited Liability Company,DLLC,,,,,PAUL M ZIMMERMAN LAW LLC,19751 E Mainstreet Ste 340,,Parker,CO,80138,US,,,,,,,12/22/2014
20131299065,"Gator's Designated Driver Services LLC, Delinquent October 1, 2014",200 East Laurel Street Apt.21,,Fort Collins,CO,80524,US,,,,,,,Delinquent,,Limited Liability Company,DLLC,Richard,Ronald,Bergman,Jr.,,200 East Laurel Street Apt.21,,Fort Collins,CO,80524,US,,,,,,,5/20/2013
20051397034,"Crystal River Construction, LLC, Delinquent April 1, 2008",2381 Braun Drive,,Golden,CO,80401,US,,,,,,,Delinquent,,Limited Liability Company,DLLC,Ronald,Lee,Bennetts,Jr.,,2381 Braun Drive,,Golden,CO,80401,US,,,,,,,10/25/2005
20081457431,"Out Island Adventures,  LLC, Delinquent March 1, 2010",9443 Jennings Road,,Morrison,CO,80465,US,,,,,,,Delinquent,,Limited Liability Company,DLLC,George,David,Brown,,,9443 Jennings Road,,Morrison,CO,80465,US,,,,,,,9/1/2008
20141784758,"PRH Kings River LLC, Dissolved November 27, 2017",5235 Shade Tree Lane,,Parker,CO,80134,US,,,,,,,Voluntarily Dissolved,,Limited Liability Company,DLLC,Renee,,Purdy,,,5235 Shade Tree Lane,,Parker,CO,80134,US,,,,,,,12/27/2014
20051024075,"Estes Adventures, LLC, Delinquent July 1, 2009",243 Virginia Drive,,Estes Park,CO,80517,US,PO Box 792,,Estes Park,CO,80517,US,Delinquent,,Limited Liability Company,DLLC,Michael,G,Lyon,,,243 Virginia Drive,,Estes Park,CO,80517,US,,,,,,,1/15/2005
20091274790,"Chan/Jones Back River, LLC",37566 Back River Road,,Paonia,CO,81428,US,25 Pacific Ave,,Piedmont,CA,94611,US,Good Standing,,Limited Liability Company,DLLC,,,,,"InCorp Services, Inc.",36 Souith 18th Avenue,Suite D,Brighton,CO,80601,US,,,,,,,5/18/2009
20151004306,"Mile High Crafts, LLC, Delinquent June 1, 2016",5412 South Nevada Street,,Littleton,CO,80120,US,,,,,,,Delinquent,,Limited Liability Company,DLLC,,,,,"Mile High Crafts, LLC",5412 South Nevada Street,,Littleton,CO,80120,US,,,,,,,1/2/2015
20091281116,"Rivera HVAC & Appliance, Inc., Delinquent October 1, 2013",2141 W 73rd Ave,,Denver,CO,80221,US,,,,,,,Delinquent,,Corporation,DPC,Lawrence,,Rivera,,,2141 W 73rd Ave,,Denver,CO,80221,US,,,,,,,5/22/2009
20011090912,"RIVERS INLET DEVELOPMENT, LLC, Dissolved October 1, 2002",,,,,,,,,,,,,Administratively Dissolved,,Limited Liability Company,DLLC,GARY,R.,GORMAN,,,8101 EAST PRENTICE AVE STE 605,,ENGLEWOOD,CO,80111,US,,,,,,,5/3/2001
20091293098,GEO'S ATV ADVENTURE LLC,839 Hi Meadow Drive,,Bailey,CO,80421,US,,,,,,,Good Standing,,Limited Liability Company,DLLC,,,,,Law Office of Glenn W Hagen PC,2303 Lansdowne Place,,Highlands Ranch,CO,80126,US,,,,,,,5/28/2009
20081501267,"Colorado Outdoors Adventures, Inc., Delinquent March 1, 2010",0383 Co. Rd. 167,,Glenwood Springs,CO,81601,US,,,,,,,Delinquent,,Corporation,DPC,Samuel,,Taylor,Jr.,,0383 Co. Rd. 167,,Glenwood Springs,CO,81601,US,,,,,,,9/19/2008
20041006568,"RIVERA & SONS, L.L.C., Delinquent July 1, 2007",3090 S JAMAICA CT STE 105,,Aurora,CO,80014,US,,,,,,,Delinquent,,Limited Liability Company,DLLC,JEROLD,R.,GILBERT,,,3090 S JAMAICA CT STE 105,,AURORA,CO,80014,US,,,,,,,1/8/2004
20151013508,"Craft Beer Planit, LLC",6652 S Sherman St,,Centennial,CO,80121,US,,,,,,,Good Standing,,Limited Liability Company,DLLC,Mark,Alan,Choate,,,6652 S Sherman St,,Centennial,CO,80121,US,,,,,,,1/7/2015
20151014032,"RIVERAS PAINTING COMPANY LLC, Delinquent June 1, 2016",1674 ENSENADA ST,,Aurora,CO,80011,US,,,,,,,Delinquent,,Limited Liability Company,DLLC,IVANIA,MARICELA,RIVERA,,,1674 ENSENADA ST,,AURORA,CO,80011,US,,,,,,,1/7/2015
20051024523,JAMES AUTOMOTIVE GUIDE INC,1 Doeskin Drive #306,,Boerne,TX,78006,US,1360 RELAINCE PLACE,,Erie,TX,80516,US,Good Standing,,Foreign Corporation,FPC,JIMMIE,DEAN,GILCHRIST,,,1360 Reliance place,,erie,CO,80516,US,1 Doeskin Drive #306,,Boerne,CO,78006,US,1/16/2005
20011095940,"CRAFTY MODELS, INC., Delinquent July 1, 2005",3100 ARAPAHOE STE 503,,Boulder,CO,80303,US,,,,,,,Delinquent,,Corporation,DPC,SCOTT,A.,ST CLAIR,,,3100 ARAPAHOE STE 503,,BOULDER,CO,80303,US,,,,,,,5/11/2001
20151015922,Gold River Business Services LLC,14445 Chalet Lane,,Elbert,CO,80106-8881,US,,,,,,,Good Standing,,Limited Liability Company,DLLC,Linda,S,Richardson,,,14445 Chalet Lane,,Elbert,CO,80106-8881,US,,,,,,,1/7/2015
20151016785,"Western Aircraft Sales Inc, Delinquent June 1, 2016",10566 Newlin court,,Parker,CO,80134,US,,,,,,,Delinquent,,Corporation,DPC,David,,Rommel,,,10566 Newlin court,,Parker,CO,80134,US,10566 Newlin court,,Parker,CO,80134,US,1/8/2015
20151016795,Contract Drafting Solutions LLC,3500 Sabre Dr.,,Laporte,CO,80535,US,P.O. Box 874,,Laporte,CO,80535,US,Good Standing,,Limited Liability Company,DLLC,,,,,Contract Drafting Solutions LLC,3500 Sabre Dr.,,Laporte,CO,80535,US,P.O. Box 874,,Laporte,CO,80535,US,1/8/2015
20151018580,Colorado Architectural Drafting Inc.,204 River Left Lane,,Salida,CO,81201,US,P.O. Box 411,,Salida,CO,81201,US,Good Standing,,Corporation,DPC,Zachary,Deke,Spillyards,,,204 River Left Lane,,Salida,CO,81201,US,204 River Left Lane,,Salida,CO,81201,US,1/8/2015
20081510942,"Designated DriversLLC, Delinquent March 1, 2010",331 Metcalf,Unit 8B,Avon,CO,81620,US,P.O.Box 4901,,Vail,CO,81658,US,Delinquent,,Limited Liability Company,DLLC,,,,,Hollywood Services Inc.,331 Metcalf,Unit 8B,Avon,CO,81620,US,P.O.Box 4901,,Vail,CO,81658,US,9/25/2008
20151020231,"Riverfront Bar and Grill LLC, Delinquent June 1, 2016",1319 Railroad Ave,,Dolores,CO,81323,US,PO BOX 1080,,Dolores,CO,81323,US,Delinquent,,Limited Liability Company,DLLC,,,,,Riverfront Bar and Grill,1319 Railroad Ave,,Dolores,CO,81323,US,PO Box 1071,,Dolores,CO,81323,US,1/9/2015
20151020432,"Feedcraft, Inc., Dissolved September 19, 2016",2667 Sherwood Circle,,Boulder,CO,80304,US,,,,,,,Voluntarily Dissolved,,Corporation,DPC,Christine,,Leas,,,2667 Sherwood Circle,,Boulder,CO,80304,US,,,,,,,1/9/2015
20091312854,Silverton Guides,1069 Greene St,,Silverton,CO,81433,US,PO Box 856,,Silverton,CO,81433,US,Good Standing,,Limited Liability Company,DLLC,Jennifer,A,Brill,,,1069 Greene St,,Silverton,CO,81433,US,PO Box 856,,Silverton,CO,81433,US,6/7/2009
20081519960,"RiverClay 608, LLC","300 W. Douglas, Suite 1050",,Wichita,KS,67202,US,,,,,,,Good Standing,,Limited Liability Company,DLLC,Garvey,,John,,,2929 Ross Dr. R69,,Fort Collins,CO,80526,US,,,,,,,9/30/2008
20091315460,"American Association of Professional Drivers, Colorado Authority Relinquished February 20, 2014",101 E. Park Blvd. Suite 600,,Plano,TX,75074,US,,,,,,,Withdrawn,,Foreign Nonprofit Corporation,FNC,,,,,,,,,,,,,,,,,,6/8/2009
20151022109,"Rocky Mountain Drafting, LLC, Delinquent June 1, 2016",620 Grandview Meadows Dr,Unit B308,Longmont,CO,80503,US,,,,,,,Delinquent,,Limited Liability Company,DLLC,Jason,Andrew,Lubrano,,,620 Grandview Meadows Dr,Unit B308,Longmont,CO,80503,US,,,,,,,1/11/2015
20081521628,"Riverhouse LLC, Dissolved August 1, 2011",PO Box 519,,Glenwood Springs,CO,81602,US,PO Box 519,,Glenwood Springs,CO,81602,US,Voluntarily Dissolved,,Limited Liability Company,DLLC,Property,,Manager,,,PO Box 519,,Glenwood Springs,CO,81602,US,,,,,,,9/30/2008
20151022727,"Poudre River, LLC",185 N College Ave,2nd Floor,Fort Collins,CO,80524,US,,,,,,,Good Standing,,Limited Liability Company,DLLC,David,,Fry,,,185 N College Ave,2nd Floor,Fort Collins,CO,80524,US,185 N College Ave,2nd Floor,Fort Collins,CO,80524,US,1/12/2015
20151023016,"Gypsy Adventure, LLC, Delinquent June 1, 2016",#2 King Place,,Nederland,CO,80466,US,PO Box 3148,,Nederland,CO,80446,US,Delinquent,,Limited Liability Company,DLLC,James,M,McClelland,,,#2 King Place,,Nederland,CO,80466,US,PO Box 3148,,Nederland,CO,80466,US,1/12/2015
20151023809,"River Road Condo Association, Delinquent June 1, 2016",2481 Riverside PKWY #F,,Grand Junction,CO,81505,US,,,,,,,Delinquent,,Nonprofit Corporation,DNC,,,,,River Road Condo Association,2481 Riverside Pkwy #F,,Grand Junction,CO,81505,US,,,,,,,1/12/2015
20011110156,"EXCEL DRIVER SERVICES, LLC",9695 Brighton Rd,,Henderson,CO,80640,US,9695 Brighton Road,,Henderson,CO,80640,US,Good Standing,,Limited Liability Company,DLLC,EMERY,,JASON,,,9695 Brighton Rd,,Henderson,CO,80640,US,,,,,,,5/31/2001
20151024232,"Bow River LLC, Dissolved June 28, 2016",2831 Interlocken Drive,,Evergreen,CO,80439,US,,,,,,,Voluntarily Dissolved,,Limited Liability Company,DLLC,Mark,Osborne,Bowman,,,2831 Interlocken Dr.,,Evergreen,CO,80439,US,,,,,,,4/1/2015
20151025044,"Craft Construction Solutions LLC, Delinquent June 1, 2016",5181 Comanche Creek Way,,Castle Rock,CO,80109,US,,,,,,,Delinquent,,Limited Liability Company,DLLC,Randal,A,Schechter,,,5181 Comanche Creek Way,,Castle Rock,CO,80109,US,,,,,,,1/13/2015
20151026679,"Bear River Design Center, Delinquent June 1, 2016",2851 Riverside Plaza,Suite 150,Steamboat Springs,CO,80487,US,,,,,,,Delinquent,,Limited Liability Company,DLLC,Gary,L,Wall,,,2851 Riverside Plaza,Suite 150,Steamboat Springs,CO,80487,US,,,,,,,1/13/2015
20151027404,"Blue River Flooring and Design, LLC",204 E. Fox Court,,Silverthorne,CO,80498,US,P.O. Box 5250,,Dillon,CO,80435,US,Good Standing,,Limited Liability Company,DLLC,Robert,Bryan,Pennington,,,204 E. Fox Court,,Silverthorne,CO,80498,US,P.O. Box 5250,,Dillon,CO,80435,US,1/14/2015
20041035414,"Kizaki Mountain Guides, LLC",1510 Elder Ave,,Boulder,CO,80304,US,,,,,,,Good Standing,,Limited Liability Company,DLLC,DAVID,,WOLF,,,1510 Elder Ave,,BOULDER,CO,80304,US,,,,,,,1/30/2004
20151030307,FC River Center LLC,100 St. Paul Street,Suite 300,Denver,CO,80206,US,,,,,,,Good Standing,,Foreign Limited Liability Company,FLLC,Richard,O.,Campbell,,,270 St. Paul Street,Suite 200,Denver,CO,80206,US,,,,,,,1/15/2015
20151030380,White River Fly Rodders LLC,8495 County Road 8,,Meeker,CO,81641,US,P.O Box 954,,Meeker,CO,81641,US,Good Standing,,Limited Liability Company,DLLC,Christopher,Michael,Harris,,,8495 County Road 8,,Meeker,CO,81641,US,P.O Box 954,,Meeker,CO,81641,US,1/15/2015
20151030751,"Colorado Outdoor Guides LLC, Delinquent June 1, 2016",431 College Ave.,,Canyon City,CO,81212,US,,,,,,,Delinquent,,Limited Liability Company,DLLC,Adam,Eugene,Caimi,,,431 College Ave.,,Canon City,CO,81212,US,,,,,,,1/15/2015
20081550265,"Tee To Green Guides, LLC, Dissolved April 30, 2015",1523 Taft Ct.,,Louisville,CO,80027,US,,,,,,,Voluntarily Dissolved,,Limited Liability Company,DLLC,Jason,,Leslie,,,1523 Taft Ct.,,Louisville,CO,80027,US,,,,,,,10/16/2008
20151033203,"Woodcraft, LLC, Dissolved April 12, 2016",6604 Barton Rd.,,Breckenridge,CO,80424,US,PO Box 4683,,Dillon,CO,80435,US,Voluntarily Dissolved,,Limited Liability Company,DLLC,Juan,Pablo,Garcia,Jr.,,6604 Barton Rd.,,Breckenridge,CO,80424,US,PO box 4683,,Dillon,CO,80435,US,1/16/2015
20011130688,"S AND S GREAT ADVENTURES, LLC",2262 S Queen St,,Lakewood,CO,80227,US,,,,,,,Good Standing,,Limited Liability Company,DLLC,,,,,S&S Great Adventures,2262 S Queen St,,LAKEWOOD,CO,80227,US,,,,,,,6/29/2001
